File,SAPT Coulomb
SSI-038VAL-072PHE-1,-1.7193
SSI-038VAL-082PHE-1,-0.5265
SSI-038VAL-083ILE-1,-0.8358
SSI-039ALA-095PHE-1,-1.3494
SSI-039ARG-043ASN-2,6.2011
SSI-039ASN-042ARG-1,-20.4682
SSI-039ASN-081SER-1,-2.1306
SSI-039ASN-083TYR-1,-0.5597
SSI-039ASP-057THR-1,-26.1730
SSI-039GLN-047ARG-1,-15.0493
SSI-039HIE-057HIE-1,3.4296
SSI-039ILE-054LEU-1,-0.5950
SSI-039ILE-055TYR-1,-1.0874
SSI-039ILE-108ILE-1,-0.5714
SSI-039ILE-109CYS-1,-3.0395
SSI-039LYS-043HIE-1,-0.4838
SSI-039PRO-165PHE-1,-1.6574
SSI-039PRO-166ILE-1,-1.1824
SSI-039PRO-199LEU-1,-1.1585
SSI-039SER-054GLU-1,-21.9110
SSI-039SER-067GLU-1,-29.1133
SSI-039THR-046THR-1,-12.4766
SSI-039THR-077LEU-1,-0.5336
SSI-039THR-079LEU-1,-0.6309
SSI-039THR-083VAL-1,-0.4252
SSI-039TRP-052SER-1,-2.9815
SSI-039TRP-064VAL-1,-0.5456
SSI-039TRP-066LEU-1,-1.2509
SSI-039TRP-066LEU-2,-1.0863
SSI-039TYR-043ILE-1,-2.5648
SSI-039VAL-083TYR-1,-1.8112
SSI-040ASN-073PHE-1,-1.1380
SSI-040ASN-077TYR-1,-14.6158
SSI-040ASN-090ARG-1,-13.1599
SSI-040ASP-065THR-1,1.0159
SSI-040GLU-045GLN-1,-15.5799
SSI-040HIE-103HIE-1,-16.2343
SSI-040HIE-105LEU-1,-0.9349
SSI-040ILE-054VAL-1,-0.5054
SSI-040ILE-057LYS-1,-0.7414
SSI-040LEU-063TYR-1,-0.6233
SSI-040MET-085ARG-1,0.9100
SSI-040PHE-052TYR-1,-2.1691
SSI-040PHE-116PHE-1,-1.0383
SSI-040PHE-133PHE-1,-2.9859
SSI-040THR-044TRP-1,-0.8810
SSI-040THR-048VAL-1,-0.4937
SSI-040THR-162GLN-1,-0.4048
SSI-040THR-186TYR-1,-0.8168
SSI-040THR-270TYR-1,-0.5321
SSI-040TRP-052GLN-1,-2.5345
SSI-040TRP-055LEU-1,-0.4544
SSI-040TRP-121ILE-1,-0.8875
SSI-040TRP-121ILE-2,-1.5452
SSI-040TRP-122THR-1,-3.4028
SSI-040TYR-045TYR-1,-2.4729
SSI-040TYR-055VAL-1,-0.7634
SSI-040TYR-076VAL-1,-0.4151
SSI-040TYR-079ILE-1,-0.7781
SSI-040TYR-082PHE-1,-1.1406
SSI-040VAL-063VAL-1,-0.4878
SSI-041ALA-047TRP-1,-1.5224
SSI-041ALA-081GLU-1,-0.2097
SSI-041ALA-121ALA-1,-0.4376
SSI-041ARG-051PHE-1,-2.9122
SSI-041ASP-084ARG-1,-86.3964
SSI-041GLU-045LYS-1,-99.4509
SSI-041ILE-058ARG-1,-2.1921
SSI-041ILE-061PHE-1,-1.2676
SSI-041ILE-107PHE-1,-1.2144
SSI-041ILE-107PHE-2,-0.6679
SSI-041LEU-146PHE-1,-0.7671
SSI-041LEU-155PRO-1,-0.8935
SSI-041LEU-162PHE-1,-1.3588
SSI-041LEU-170TRP-1,-1.2764
SSI-041LYS-045GLN-1,-1.0202
SSI-041LYS-107PHE-2,-2.0022
SSI-041LYS-110SER-1,-18.5093
SSI-041PHE-047SER-1,-3.5677
SSI-041PHE-054HIE-1,-2.1774
SSI-041PHE-073ALA-1,-0.8980
SSI-041PHE-077LEU-1,-0.6294
SSI-041PHE-094LYS-1,-2.5545
SSI-041PHE-094LYS-2,-2.5801
SSI-041PHE-104VAL-2,-1.9995
SSI-041VAL-059LEU-1,-0.6096
SSI-041VAL-064LYS-1,-1.0586
SSI-042ALA-082ILE-1,-0.7472
SSI-042ASP-045THR-1,-26.7172
SSI-042GLU-095PHE-1,-2.6524
SSI-042GLU-101PRO-1,-1.9685
SSI-042GLU-103PHE-1,-2.5148
SSI-042GLU-121ALA-1,-2.4120
SSI-042ILE-049PHE-1,-0.9129
SSI-042ILE-052PRO-1,-0.5389
SSI-042ILE-056PHE-1,-0.9803
SSI-042LEU-047ILE-1,-0.3129
SSI-042LEU-048ILE-1,-1.0098
SSI-042LEU-048VAL-1,-0.8356
SSI-042LEU-103HIE-1,-1.1064
SSI-042LEU-105LEU-1,-0.4560
SSI-042LYS-049GLU-1,-121.1151
SSI-042PHE-049PHE-1,-0.3908
SSI-042PHE-054PHE-1,-2.7344
SSI-042PHE-056SER-1,-1.0986
SSI-042PHE-061LEU-1,-0.3405
SSI-042PHE-064LYS-1,-0.3972
SSI-042PHE-074LEU-1,-1.1100
SSI-042PHE-077PHE-1,-0.8657
SSI-042PHE-085PHE-1,-0.5957
SSI-042PHE-087LEU-1,-0.4924
SSI-042PHE-088ASP-1,-2.5307
SSI-042PHE-089ALA-1,-0.8131
SSI-042PHE-089MET-1,-1.2131
SSI-042PHE-092TYR-1,-1.3902
SSI-042PHE-101VAL-1,-0.5896
SSI-042SER-058ILE-1,-1.8118
SSI-042SER-062ASP-1,3.9248
SSI-042THR-052ASN-1,-9.0353
SSI-042TRP-049ARG-1,-7.4286
SSI-043ALA-073PHE-1,-0.5102
SSI-043ALA-077TYR-1,-2.1174
SSI-043ASP-054HIE-1,-31.0741
SSI-043ASP-058ARG-1,-119.2058
SSI-043ASP-062TYR-1,-0.9089
SSI-043GLU-104ALA-1,-0.2204
SSI-043ILE-055LEU-1,-1.1654
SSI-043LEU-050PHE-1,-0.5873
SSI-043LEU-055THR-1,-0.5191
SSI-043LEU-071PHE-1,-0.6565
SSI-043LEU-114SER-1,-0.8827
SSI-043LEU-161TYR-1,-1.5469
SSI-043MET-048ILE-1,-1.2400
SSI-043MET-060VAL-1,-0.3342
SSI-043PHE-065PHE-1,-1.5179
SSI-043PHE-068TRP-1,-1.1871
SSI-043PHE-073PHE-1,-2.1221
SSI-043THR-059LEU-1,-0.7065
SSI-043TYR-048GLN-1,-1.2847
SSI-043TYR-049THR-1,-0.8890
SSI-043TYR-068LYS-1,-0.9113
SSI-043TYR-185HIE-1,-3.3584
SSI-043TYR-186TYR-1,-1.4785
SSI-043VAL-066LEU-1,-0.5517
SSI-043VAL-069VAL-1,-0.6748
SSI-044ALA-052ASP-1,-0.5680
SSI-044ASN-048THR-2,-9.7118
SSI-044ASN-059THR-1,-9.2527
SSI-044GLN-061LYS-2,-24.4299
SSI-044GLU-084ARG-1,-89.1557
SSI-044HIE-067HIE-1,-1.8938
SSI-044HIE-073TRP-1,-1.9858
SSI-044HIE-086GLU-1,-30.4180
SSI-044ILE-101HIE-1,-1.1787
SSI-044LEU-079VAL-1,-0.7040
SSI-044LEU-101ILE-1,-0.2970
SSI-044LEU-272GLN-1,-2.2976
SSI-044LEU-272GLN-2,-0.8031
SSI-044MET-061VAL-1,-0.2937
SSI-044PHE-048LEU-1,-0.9790
SSI-044PHE-130VAL-1,-1.3278
SSI-044PRO-053ASP-1,-1.0776
SSI-044SER-093ARG-1,-13.8533
SSI-044SER-118ARG-2,-10.4399
SSI-044THR-118TYR-1,-1.0398
SSI-044TRP-048TYR-1,-1.1679
SSI-044TRP-085PHE-1,-2.7869
SSI-044TRP-147TYR-1,-0.8376
SSI-044TYR-048LYS-2,-11.5878
SSI-044TYR-059ILE-1,-0.6667
SSI-044TYR-077LEU-1,-1.5228
SSI-044TYR-109LEU-1,-0.9051
SSI-044VAL-174MET-1,-1.2770
SSI-045ALA-054HIE-1,-1.4086
SSI-045ALA-071HIE-1,-1.2681
SSI-045ASP-081GLU-1,87.0522
SSI-045GLN-062LYS-2,-21.5171
SSI-045HIE-051GLU-1,-25.0672
SSI-045HIE-053ILE-1,-1.0217
SSI-045LEU-049GLU-1,-1.2834
SSI-045LEU-049TYR-1,-1.8542
SSI-045LEU-054PHE-1,-0.8699
SSI-045LEU-055ASP-1,-0.8242
SSI-045LEU-070PHE-1,-0.6721
SSI-045LEU-097LEU-1,-0.4730
SSI-045LYS-048GLU-1,-4.7154
SSI-045LYS-084GLU-1,-68.1437
SSI-045PHE-057GLU-1,-4.3849
SSI-045PHE-061VAL-1,-1.4817
SSI-045PHE-066PHE-1,-1.3445
SSI-045PHE-075LYS-1,-5.1848
SSI-045PRO-080VAL-1,-1.0294
SSI-045PRO-100VAL-1,-1.0225
SSI-045THR-048ALA-2,-0.4887
SSI-045THR-066VAL-1,-0.4620
SSI-045THR-097SER-1,-0.5137
SSI-045THR-168LYS-1,-0.6652
SSI-045TRP-048ILE-1,-0.5278
SSI-045TRP-049ILE-1,-0.4818
SSI-045TRP-100VAL-1,-1.0005
SSI-045TRP-272GLN-1,-4.5731
SSI-045TYR-053THR-1,-1.6088
SSI-046ARG-050ASP-2,-88.9219
SSI-046ARG-092TYR-1,0.2342
SSI-046ARG-182GLU-1,-73.3749
SSI-046ARG-273GLU-1,-112.0251
SSI-046ASP-083ASP-2,57.3867
SSI-046ILE-071GLU-1,-1.0112
SSI-046ILE-074LEU-1,-9.2356
SSI-046LEU-068ILE-1,-0.4314
SSI-046LEU-103PHE-1,-0.7888
SSI-046PHE-050LYS-1,-0.7666
SSI-046PHE-084LEU-1,-1.0199
SSI-046PHE-088MET-1,-1.9377
SSI-046PHE-107PHE-1,-1.4868
SSI-046PHE-119GLN-2,-0.9489
SSI-046PHE-121LEU-1,-2.5163
SSI-046PHE-161TYR-1,-0.9909
SSI-046PRO-140ALA-1,-1.1616
SSI-046PRO-141ARG-1,-1.0218
SSI-046SER-054PHE-1,-2.8623
SSI-046SER-088ASP-1,-3.6040
SSI-046THR-069ASN-1,-8.5963
SSI-046VAL-094PHE-1,-0.6832
SSI-047ARG-050GLU-1,-76.6706
SSI-047ARG-059MET-1,0.9100
SSI-047ASN-062LYS-1,-1.3665
SSI-047ASN-276PRO-1,-0.8503
SSI-047ILE-064LEU-1,-0.6775
SSI-047LEU-055LEU-1,-0.8503
SSI-047LYS-059ASP-1,-108.8627
SSI-047PRO-164TRP-1,-0.9058
SSI-047SER-065PHE-1,-1.0013
SSI-047TRP-081GLU-1,-5.9021
SSI-047TRP-083TYR-1,-1.8765
SSI-047TYR-052PHE-1,-0.6903
SSI-047TYR-053ASP-1,4.1111
SSI-047TYR-055ASN-1,-0.7643
SSI-047TYR-058TYR-1,-1.9398
SSI-047TYR-075ILE-1,-1.2638
SSI-047TYR-077HIE-1,-1.2101
SSI-047TYR-111PHE-1,-0.6459
SSI-047TYR-136TYR-1,2.0747
SSI-048ARG-060MET-1,0.9447
SSI-048ASN-052ASN-1,-5.8865
SSI-048ASP-081THR-1,-24.3111
SSI-048ASP-131LYS-1,-109.1349
SSI-048GLN-070SER-1,-15.5315
SSI-048HIE-052PHE-1,-0.4734
SSI-048HIE-091ARG-1,-3.8766
SSI-048HIE-099HIE-2,-4.6231
SSI-048HIE-174MET-1,-3.2379
SSI-048HIE-178ASP-1,-30.1324
SSI-048ILE-052ILE-1,-1.0535
SSI-048ILE-272GLN-1,-0.9738
SSI-048ILE-279ILE-1,-0.4897
SSI-048LEU-070PHE-1,-0.4007
SSI-048LEU-070PHE-2,-0.4085
SSI-048LEU-074TYR-1,-0.8804
SSI-048LEU-074TYR-2,-0.7267
SSI-048LEU-077GLN-1,-0.2487
SSI-048LEU-141PHE-1,-1.9152
SSI-048LYS-082ILE-1,-0.7272
SSI-048LYS-098GLU-1,-104.9817
SSI-048PHE-058PHE-1,-1.2652
SSI-048PHE-101LEU-1,-0.8220
SSI-048PHE-105TYR-1,-0.7380
SSI-048VAL-093THR-1,-0.8429
SSI-048VAL-095LEU-1,-0.4487
SSI-048VAL-099ILE-1,-0.8027
SSI-049ALA-092TYR-1,-0.7643
SSI-049ARG-167GLN-1,-18.5799
SSI-049GLU-080ARG-1,-86.0903
SSI-049ILE-059ASP-1,-1.0262
SSI-049ILE-070PHE-1,-0.4879
SSI-049ILE-100VAL-1,-0.7700
SSI-049LEU-054VAL-1,-0.5408
SSI-049LEU-107PHE-1,-1.1831
SSI-049LYS-121LEU-1,-0.4150
SSI-049LYS-158ASP-1,-3.2968
SSI-049PHE-056PHE-1,-1.4097
SSI-049PHE-057GLN-2,-2.3949
SSI-049PHE-091ARG-1,-0.6180
SSI-049PHE-093VAL-1,-1.8717
SSI-049PRO-052TYR-1,-0.8073
SSI-049THR-053LEU-1,-0.3387
SSI-049TYR-054PHE-1,-1.2026
SSI-049TYR-098GLU-1,4.6462
SSI-049TYR-102ASN-1,-3.8943
SSI-049VAL-053THR-1,-1.1566
SSI-049VAL-124GLN-1,-0.4803
SSI-049VAL-127LEU-1,-0.6961
SSI-049VAL-131VAL-1,-0.5401
SSI-050ALA-081PHE-1,-0.5300
SSI-050ARG-054THR-1,-10.4288
SSI-050ASN-083TYR-1,-0.5252
SSI-050ASP-053THR-1,-23.7320
SSI-050ASP-067PHE-1,1.5824
SSI-050ASP-092TYR-1,-24.0428
SSI-050GLN-055TYR-1,-5.5880
SSI-050HIE-065PHE-1,-2.2059
SSI-050HIE-087TYR-1,-24.9223
SSI-050ILE-053ILE-1,-0.8466
SSI-050ILE-071PRO-1,-0.9025
SSI-050ILE-079VAL-1,-0.9375
SSI-050LYS-056GLU-1,-106.3708
SSI-050PHE-071PHE-1,-2.1137
SSI-050PRO-053TYR-1,-1.3367
SSI-050PRO-058PHE-1,-2.3341
SSI-050PRO-096TYR-1,-3.6835
SSI-050SER-066PHE-1,-0.6905
SSI-050THR-143THR-1,-0.7696
SSI-050TRP-054GLU-1,-2.1448
SSI-050VAL-054THR-1,-1.6579
SSI-051CYS-154LYS-1,-4.1958
SSI-051CYS-156THR-1,-3.4705
SSI-051GLN-089GLU-1,-3.5988
SSI-051GLN-089GLU-2,-23.3719
SSI-051GLN-098TYR-1,-1.9995
SSI-051GLU-056MET-1,-0.5890
SSI-051GLU-056MET-2,-1.9877
SSI-051HIE-277ASP-1,-25.3936
SSI-051ILE-068LEU-1,-0.5665
SSI-051LEU-055ASP-1,-1.7229
SSI-051LEU-080ARG-1,-0.3627
SSI-051LEU-096TYR-1,-1.8825
SSI-051LEU-131LYS-1,-0.5853
SSI-051PHE-058VAL-1,-0.8486
SSI-051PHE-091ARG-1,-3.2681
SSI-051PHE-091ARG-2,-2.1479
SSI-051PHE-175PHE-1,-1.7094
SSI-051THR-152PHE-1,-0.8102
SSI-051TRP-093VAL-1,-1.0160
SSI-051TRP-095LEU-1,-0.3281
SSI-051TRP-097ARG-1,-2.6883
SSI-051TRP-097ARG-2,-1.1187
SSI-051TRP-107PHE-1,-2.1088
SSI-051VAL-071ALA-1,-0.5021
SSI-051VAL-104ILE-1,-0.4819
SSI-052ASN-061ASN-1,-12.0868
SSI-052ASN-143THR-1,2.1506
SSI-052GLN-069ARG-1,-8.2570
SSI-052GLN-117PHE-1,-0.5330
SSI-052ILE-056GLN-1,-0.7437
SSI-052ILE-087VAL-1,-1.7296
SSI-052ILE-100VAL-1,-0.9985
SSI-052LEU-060LEU-1,-0.3136
SSI-052LEU-062PHE-1,-0.8454
SSI-052LEU-062PHE-2,-1.6735
SSI-052LEU-070PHE-1,-0.5835
SSI-052LEU-141PHE-1,-0.7718
SSI-052LEU-152PHE-1,-1.1237
SSI-052PHE-056MET-1,-1.4637
SSI-052PHE-061CYS-1,-0.8141
SSI-052PHE-071PHE-1,-0.8543
SSI-052PHE-073THR-1,-0.5987
SSI-052PHE-075ILE-1,-1.0811
SSI-052PHE-111PHE-1,-0.7688
SSI-052PHE-141MET-1,-1.5243
SSI-052PHE-148ALA-1,-0.8128
SSI-052PHE-157ILE-1,-0.7894
SSI-052PRO-109LEU-1,-0.7703
SSI-052SER-063PHE-1,-0.9387
SSI-052TYR-058PHE-1,-0.4985
SSI-052TYR-061ASP-1,-25.9327
SSI-052TYR-116PHE-1,-0.9701
SSI-052VAL-057SER-1,-0.8347
SSI-053ASN-063SER-1,-4.4708
SSI-053ASN-131VAL-1,-0.7487
SSI-053ASP-058TYR-1,0.0394
SSI-053ILE-066LEU-1,-1.0431
SSI-053ILE-069PHE-1,-0.7349
SSI-053ILE-075LEU-1,-0.7642
SSI-053ILE-077LEU-1,-0.5955
SSI-053LEU-057PHE-1,-0.8452
SSI-053LEU-091ILE-1,-1.0089
SSI-053MET-140ASP-1,-3.2509
SSI-053SER-089GLU-1,-25.5016
SSI-053TYR-059LEU-1,-1.4367
SSI-053TYR-083ASP-1,-30.8666
SSI-053TYR-092TYR-1,-1.9497
SSI-053TYR-094LYS-1,-0.8850
SSI-053TYR-142ALA-1,-1.1394
SSI-053TYR-169MET-1,-1.9919
SSI-053VAL-057ARG-1,-1.2336
SSI-053VAL-068PHE-1,-0.7272
SSI-053VAL-074ALA-1,-0.3739
SSI-053VAL-117PHE-1,-0.4034
SSI-054ASN-069PHE-1,-4.1670
SSI-054ASN-141ASN-1,2.4333
SSI-054GLU-057ARG-2,-89.6875
SSI-054GLU-058ARG-1,-116.5727
SSI-054GLU-141GLN-1,-12.8689
SSI-054ILE-074ALA-1,-2.1076
SSI-054LEU-061LEU-1,-0.6981
SSI-054LEU-063PHE-1,-1.0950
SSI-054LEU-069VAL-1,-0.3566
SSI-054LEU-091LEU-1,-0.5393
SSI-054LEU-091LEU-2,-2.0116
SSI-054PHE-101ILE-1,-0.6500
SSI-054THR-057ASP-2,2.4389
SSI-054VAL-091ALA-1,-0.8544
SSI-054VAL-097ILE-1,-0.4083
SSI-055ASN-058GLU-1,-3.1536
SSI-055ASN-058TYR-1,-1.3844
SSI-055ASP-069ARG-1,-117.7206
SSI-055ASP-104LYS-1,-81.0111
SSI-055ASP-105TYR-1,-6.5313
SSI-055ASP-185ARG-1,-107.1563
SSI-055GLN-272GLU-1,8.2392
SSI-055GLU-121LEU-1,-0.9287
SSI-055ILE-059ILE-1,-0.4572
SSI-055ILE-061CYS-1,-1.2243
SSI-055ILE-151THR-1,-0.6168
SSI-055ILE-155ILE-1,-1.9561
SSI-055LEU-060VAL-1,-0.4427
SSI-055PHE-139ALA-1,-0.6543
SSI-055PHE-141GLN-1,-1.1948
SSI-055PHE-141GLN-2,-2.6821
SSI-055SER-071PHE-1,-1.0238
SSI-055SER-152PHE-1,-1.3034
SSI-055THR-072THR-1,-1.2850
SSI-055VAL-059ILE-1,-0.5399
SSI-056ALA-061VAL-1,-0.2607
SSI-056ALA-175PHE-1,-1.1549
SSI-056ARG-061LEU-1,-0.5956
SSI-056HIE-287LEU-1,-0.8337
SSI-056HIE-287LEU-2,-1.0990
SSI-056ILE-059PHE-1,-1.0758
SSI-056ILE-059PHE-2,-0.9834
SSI-056LEU-069LEU-1,-0.5565
SSI-056LYS-160ASP-1,-101.6658
SSI-056MET-059MET-1,-1.2747
SSI-056MET-181ALA-1,-0.7254
SSI-056PHE-062PHE-1,-1.3720
SSI-056PHE-129PHE-1,-1.2477
SSI-056PHE-152PHE-1,-0.7763
SSI-056SER-076LEU-1,-1.0793
SSI-056TYR-062TYR-1,-1.6264
SSI-056TYR-064VAL-1,-0.4366
SSI-056TYR-084ILE-1,-1.5738
SSI-057ARG-067VAL-1,-0.9627
SSI-057GLU-061ARG-1,-82.6787
SSI-057MET-060MET-1,-0.8449
SSI-057PHE-060LEU-1,-0.7624
SSI-057PHE-066ILE-1,-0.6937
SSI-057PHE-098VAL-1,-1.4089
SSI-057PHE-116PHE-1,-0.3963
SSI-057PHE-163ILE-1,-0.8424
SSI-057PRO-063TYR-1,-0.7622
SSI-057TYR-091LEU-1,-1.6763
SSI-057VAL-084ASP-1,-1.5581
SSI-057VAL-084ASP-2,-1.2027
SSI-057VAL-181ASN-1,-1.1514
SSI-058ARG-062LEU-1,-0.4199
SSI-058ARG-141GLN-1,-8.0695
SSI-058ASP-279LYS-1,-103.0671
SSI-058GLN-067PHE-1,-0.9450
SSI-058GLN-067PHE-2,-0.3174
SSI-058HIE-067GLN-1,-1.3636
SSI-058HIE-115GLN-1,-4.5194
SSI-058ILE-097TRP-1,-0.7784
SSI-058LEU-071VAL-1,-0.4632
SSI-058LEU-084LEU-1,-0.9649
SSI-058LEU-094GLN-1,-1.2047
SSI-058LYS-122VAL-1,-1.0123
SSI-058PHE-062ILE-1,-0.9711
SSI-058PHE-062TYR-1,-3.0722
SSI-058PHE-070TRP-1,-2.3110
SSI-058PHE-081PHE-1,-0.7487
SSI-058PHE-101ILE-1,-3.4787
SSI-058PHE-131VAL-1,-0.4387
SSI-058TRP-084SER-1,-3.9086
SSI-058TRP-180SER-1,-0.6552
SSI-058TYR-062GLN-1,-1.0521
SSI-058TYR-062GLN-2,-1.7971
SSI-058TYR-062LYS-1,-5.8898
SSI-058TYR-066VAL-1,-0.7723
SSI-058TYR-068ILE-1,-0.6052
SSI-058TYR-077ALA-1,-1.1254
SSI-058VAL-085ILE-1,-0.7243
SSI-059ARG-065MET-1,0.8356
SSI-059ARG-067GLN-2,-21.4701
SSI-059ASN-062LYS-2,-27.7416
SSI-059ILE-068ILE-1,-0.6253
SSI-059ILE-094LEU-1,-0.2693
SSI-059LEU-117VAL-1,-0.4666
SSI-059LEU-117VAL-2,-0.7664
SSI-059LEU-119GLN-1,-1.3742
SSI-059LYS-063ASP-2,-116.1398
SSI-059LYS-075TRP-1,-2.6101
SSI-059LYS-135ASP-1,-4.8305
SSI-059PHE-063ASN-1,-4.2935
SSI-059PHE-118THR-1,-2.1690
SSI-059PHE-120TRP-1,-1.7596
SSI-059PHE-127ILE-1,-2.0224
SSI-059THR-088TYR-1,-1.6490
SSI-059VAL-084LEU-1,-0.5638
SSI-059VAL-136TRP-1,-0.8394
SSI-060ALA-081LEU-1,-0.5184
SSI-060ASP-165ASP-1,73.3053
SSI-060LEU-068PHE-1,-0.8187
SSI-060LEU-095PHE-1,-0.3648
SSI-060LEU-095PHE-2,-0.9648
SSI-060LEU-098VAL-1,-0.4743
SSI-060LEU-120VAL-1,-0.9329
SSI-060LEU-152PHE-1,-0.6336
SSI-060MET-070GLU-1,0.4101
SSI-060THR-087LYS-1,-15.3184
SSI-060THR-176ARG-1,-12.8625
SSI-060TYR-064LEU-1,-1.0649
SSI-060TYR-128PRO-2,-0.5887
SSI-060VAL-063TYR-1,-1.3766
SSI-060VAL-157PRO-1,-0.4195
SSI-061ALA-080ALA-1,-0.9752
SSI-061ARG-083GLU-1,-1.0975
SSI-061ARG-083GLU-2,-87.2522
SSI-061ARG-084LEU-1,-0.9841
SSI-061ASN-065ASN-2,-6.8110
SSI-061ASP-065LYS-1,-6.3938
SSI-061GLU-080ARG-2,-73.0215
SSI-061GLU-088PHE-1,-3.5189
SSI-061GLU-142MET-1,-5.6641
SSI-061GLU-145LEU-1,0.0460
SSI-061ILE-064PHE-1,-2.1173
SSI-061ILE-086ASP-1,-0.3329
SSI-061ILE-089MET-1,-0.6293
SSI-061ILE-091ILE-1,-0.7268
SSI-061ILE-092TRP-1,-0.8764
SSI-061ILE-098LEU-1,-0.6889
SSI-061ILE-155ASP-1,-1.6963
SSI-061LEU-065MET-1,-0.7214
SSI-061LEU-079ALA-1,-0.6101
SSI-061PHE-068VAL-1,-0.5272
SSI-061PHE-086VAL-1,-0.8449
SSI-061PHE-086VAL-2,-0.8923
SSI-061PHE-099ALA-1,-2.0816
SSI-061PHE-117VAL-1,-0.8475
SSI-061PRO-088PHE-1,-1.4034
SSI-061THR-081THR-1,-0.6229
SSI-061THR-083GLU-1,-32.2876
SSI-061TYR-066LEU-1,-1.1212
SSI-061VAL-064TYR-1,-1.0881
SSI-061VAL-066VAL-1,-1.2888
SSI-061VAL-068ILE-1,-0.5439
SSI-062ALA-070MET-1,-1.5696
SSI-062ASP-080ARG-1,-81.3379
SSI-062GLN-110GLN-1,-7.3304
SSI-062GLN-112PHE-1,-1.4958
SSI-062GLN-171PRO-1,-5.1925
SSI-062GLN-173TYR-1,-1.4546
SSI-062GLN-173TYR-2,-1.7833
SSI-062HIE-070GLU-1,-4.8795
SSI-062HIE-072LEU-1,-1.0977
SSI-062HIE-073TYR-1,-0.4261
SSI-062HIE-076ALA-1,-0.7523
SSI-062ILE-067ILE-1,-0.6675
SSI-062ILE-069TYR-1,-0.9948
SSI-062ILE-105TYR-1,-0.7012
SSI-062ILE-107PHE-1,-0.2867
SSI-062LEU-075ILE-1,-0.6935
SSI-062LEU-077ALA-1,-0.9179
SSI-062LEU-079LEU-1,-0.6106
SSI-062LYS-067PHE-2,-1.6792
SSI-062LYS-147GLU-1,-2.0913
SSI-062PHE-120TYR-1,-1.4165
SSI-062PHE-128PRO-1,-1.3756
SSI-062THR-099ARG-1,-17.9745
SSI-062THR-102HIE-1,-0.8367
SSI-062TRP-073ALA-1,-2.3132
SSI-062TRP-164PHE-1,-3.7960
SSI-062TRP-166PRO-1,-1.9383
SSI-062TYR-077PHE-1,-1.4411
SSI-062TYR-083GLU-1,-21.6495
SSI-062TYR-084ILE-1,-0.7114
SSI-062TYR-093ILE-1,-1.0704
SSI-062TYR-095TRP-1,-1.9638
SSI-063ASN-081THR-1,-6.1799
SSI-063GLN-067ASP-1,15.0032
SSI-063GLN-136TRP-1,-3.7008
SSI-063GLN-165ASP-1,-8.1007
SSI-063ILE-077LEU-1,-0.4417
SSI-063LEU-068HIE-1,-0.6569
SSI-063LEU-108LEU-1,-0.3918
SSI-063LEU-140LEU-1,-0.6708
SSI-063PRO-090GLN-1,-1.4012
SSI-063PRO-090GLN-2,-1.4241
SSI-063PRO-091ILE-1,-1.0735
SSI-063PRO-094VAL-1,-0.5458
SSI-063THR-092TRP-1,-2.9549
SSI-063TRP-081TYR-1,-3.1995
SSI-063TRP-085MET-1,-1.1817
SSI-063TRP-098LEU-1,-1.2400
SSI-063TRP-136PHE-1,-0.8295
SSI-063VAL-067LEU-1,-0.4308
SSI-063VAL-154THR-1,-0.4875
SSI-064GLU-111TRP-1,-1.2267
SSI-064ILE-072PRO-1,-0.6150
SSI-064ILE-084TYR-1,-0.9170
SSI-064ILE-084TYR-2,-1.4799
SSI-064ILE-090TYR-1,-0.7090
SSI-064PHE-097PRO-1,-0.5250
SSI-064PHE-123THR-1,-0.6896
SSI-064PHE-125TRP-1,-2.9857
SSI-064SER-171PRO-1,-3.4188
SSI-064THR-116PHE-1,-0.8599
SSI-064TYR-068LYS-1,-1.9291
SSI-064TYR-078PHE-1,-1.5731
SSI-064TYR-082VAL-1,-0.5488
SSI-064TYR-083LEU-1,-2.2012
SSI-064TYR-164PHE-1,-2.5250
SSI-064VAL-073ALA-1,-0.5581
SSI-064VAL-143GLN-2,-0.9913
SSI-065ALA-070PHE-1,-0.6733
SSI-065ASN-110GLN-1,-2.1428
SSI-065ASP-110GLN-1,-3.2764
SSI-065GLN-088TYR-1,-0.2373
SSI-065LEU-077VAL-1,-0.6791
SSI-065LEU-080VAL-1,-0.7209
SSI-065MET-117PHE-1,-3.8100
SSI-065PHE-095LEU-1,-0.5983
SSI-065PRO-101LEU-1,-0.8029
SSI-065PRO-111TRP-1,-2.2878
SSI-065SER-068TYR-1,-4.5152
SSI-065SER-108TYR-1,-2.4197
SSI-065THR-069ILE-1,-0.5680
SSI-065THR-082LEU-1,-1.1630
SSI-065TRP-146THR-1,-1.1489
SSI-065TRP-154THR-1,-0.7650
SSI-065TYR-090PRO-1,-1.3074
SSI-066ALA-084ALA-1,-0.5449
SSI-066ALA-136TRP-1,-1.0396
SSI-066ARG-167GLU-1,-115.6200
SSI-066ASP-069ARG-2,-88.3877
SSI-066GLN-070ASN-1,-7.8239
SSI-066HIE-069GLU-1,-1.8565
SSI-066ILE-146VAL-1,-0.4912
SSI-066LEU-073PRO-1,-0.6071
SSI-066LEU-138THR-1,-0.2097
SSI-066PHE-075LYS-1,-0.7391
SSI-066PHE-109SER-1,-0.5732
SSI-066PRO-095TRP-1,-2.7877
